Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
06/22/2018,ProShares VIX Short-Term Futures ETF,VIXY,27.3728,28.1731,-2.84065,-0.8003,4226.32,115686129.9776
06/21/2018,ProShares VIX Short-Term Futures ETF,VIXY,28.1731,26.4069,6.68840,1.7662,4226.32,119068451.4727
06/20/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.4069,26.9762,-2.11038,-0.5693,4126.32,108963240.3873
06/19/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.9762,25.9036,4.14074,1.0726,4126.32,111312352.6554
06/18/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.9036,25.9754,-0.27642,-0.0718,4126.32,106886465.0412
06/15/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.9754,25.9158,0.22998,0.0596,4126.32,107182734.6018
06/14/2018,ProShares VIX Short-Term Futures ETF,VIXY,25.9158,26.891,-3.62649,-0.9752,4126.32,106936806.1086
06/13/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.891,26.33,2.13065,0.561,4126.32,110960790.447
06/12/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.33,26.4507,-0.45632,-0.1207,4126.32,108645926.61
06/11/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.4507,27.0483,-2.20938,-0.5976,4126.32,109143973.0719
06/08/2018,ProShares VIX Short-Term Futures ETF,VIXY,27.0483,26.8865,0.60179,0.1618,4126.32,111609860.1111
06/07/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.8865,26.6888,0.74076,0.1977,4126.32,110942222.0205
06/06/2018,ProShares VIX Short-Term Futures ETF,VIXY,26.6888,27.6498,-3.47561,-0.961,3676.32,98116489.1496
06/05/2018,ProShares VIX Short-Term Futures ETF,VIXY,27.6498,28.0785,-1.52679,-0.4287,3676.32,101649429.7866
06/04/2018,ProShares VIX Short-Term Futures ETF,VIXY,28.0785,29.0608,-3.38015,-0.9823,3676.32,103225466.8845
06/01/2018,ProShares VIX Short-Term Futures ETF,VIXY,29.0608,30.7582,-5.51853,-1.6974,3676.32,106836713.0736
05/31/2018,ProShares VIX Short-Term Futures ETF,VIXY,30.7582,30.3063,1.49111,0.4519,3676.32,113076893.5494
05/30/2018,ProShares VIX Short-Term Futures ETF,VIXY,30.3063,31.5633,-3.98247,-1.257,3676.32,111415565.8971
05/29/2018,ProShares VIX Short-Term Futures ETF,VIXY,31.5633,28.3403,11.37250,3.223,3676.32,116036696.3661
05/25/2018,ProShares VIX Short-Term Futures ETF,VIXY,28.3403,27.7901,1.97984,0.5502,3676.32,104187926.6751
05/24/2018,ProShares VIX Short-Term Futures ETF,VIXY,27.7901,27.9266,-0.48878,-0.1365,3676.32,102165217.0617
05/23/2018,ProShares VIX Short-Term Futures ETF,VIXY,27.9266,28.5811,-2.28997,-0.6545,3626.32,101270704.3322
05/22/2018,ProShares VIX Short-Term Futures ETF,VIXY,28.5811,28.266,1.11477,0.3151,3626.32,103644128.8087
05/21/2018,ProShares VIX Short-Term Futures ETF,VIXY,28.266,29.1902,-3.16613,-0.9242,3626.32,102501476.322
05/18/2018,ProShares VIX Short-Term Futures ETF,VIXY,29.1902,28.8736,1.09650,0.3166,3626.32,105852918.4934
05/17/2018,ProShares VIX Short-Term Futures ETF,VIXY,28.8736,29.4727,-2.03273,-0.5991,3626.32,104704826.5312
05/16/2018,ProShares VIX Short-Term Futures ETF,VIXY,29.4727,30.7782,-4.24164,-1.3055,3626.32,106877353.0459
05/15/2018,ProShares VIX Short-Term Futures ETF,VIXY,30.7782,29.0032,6.12001,1.775,3176.32,97761319.8894
05/14/2018,ProShares VIX Short-Term Futures ETF,VIXY,29.0032,29.4727,-1.59300,-0.4695,3176.32,92123357.2144
05/11/2018,ProShares VIX Short-Term Futures ETF,VIXY,29.4727,30.2705,-2.63557,-0.7978,3176.32,93614638.0459
05/10/2018,ProShares VIX Short-Term Futures ETF,VIXY,30.2705,31.4289,-3.68578,-1.1584,3176.32,96148703.7485
05/09/2018,ProShares VIX Short-Term Futures ETF,VIXY,31.4289,32.8295,-4.26628,-1.4006,3176.32,99828149.3613
05/08/2018,ProShares VIX Short-Term Futures ETF,VIXY,32.8295,32.9419,-0.34121,-0.1124,3076.32,100993948.9515
05/07/2018,ProShares VIX Short-Term Futures ETF,VIXY,32.9419,33.1125,-0.51521,-0.1706,3076.32,101339726.9823
05/04/2018,ProShares VIX Short-Term Futures ETF,VIXY,33.1125,33.8301,-2.12119,-0.7176,2876.32,95242046.6625
05/03/2018,ProShares VIX Short-Term Futures ETF,VIXY,33.8301,34.2032,-1.09083,-0.3731,2676.32,90540071.7417
05/02/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.2032,33.5376,1.98464,0.6656,2676.32,91538605.6144
05/01/2018,ProShares VIX Short-Term Futures ETF,VIXY,33.5376,34.3469,-2.35625,-0.8093,2676.32,89757249.0192
04/30/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.3469,34.0195,0.96239,0.3274,2676.32,91923192.3673
04/27/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.0195,34.7642,-2.14215,-0.7447,2676.32,91046966.1815
04/26/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.7642,36.3891,-4.46535,-1.6249,2676.32,93040019.4514
04/25/2018,ProShares VIX Short-Term Futures ETF,VIXY,36.3891,36.2095,0.49600,0.1796,2676.32,97388766.9447
04/24/2018,ProShares VIX Short-Term Futures ETF,VIXY,36.2095,34.6299,4.56138,1.5796,3001.32,108676187.9115
04/23/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.6299,34.9967,-1.04810,-0.3668,3001.32,103935307.5783
04/20/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.9967,34.1134,2.58931,0.8833,3001.32,105036190.6539
04/19/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.1134,33.8054,0.91110,0.308,2751.32,93856777.3478
04/18/2018,ProShares VIX Short-Term Futures ETF,VIXY,33.8054,33.7033,0.30294,0.1021,2751.32,93009371.7118
04/17/2018,ProShares VIX Short-Term Futures ETF,VIXY,33.7033,35.6263,-5.39770,-1.923,2751.32,92728462.2461
04/16/2018,ProShares VIX Short-Term Futures ETF,VIXY,35.6263,37.4386,-4.84073,-1.8123,2751.32,98019244.8371
04/13/2018,ProShares VIX Short-Term Futures ETF,VIXY,37.4386,38.7787,-3.45576,-1.3401,2751.32,103005456.6362
04/12/2018,ProShares VIX Short-Term Futures ETF,VIXY,38.7787,40.5468,-4.36064,-1.7681,2751.32,106692496.5479
04/11/2018,ProShares VIX Short-Term Futures ETF,VIXY,40.5468,40.5252,0.05330,0.0216,2751.32,111557100.1356
04/10/2018,ProShares VIX Short-Term Futures ETF,VIXY,40.5252,41.5121,-2.37738,-0.9869,2751.32,111497671.6884
04/09/2018,ProShares VIX Short-Term Futures ETF,VIXY,41.5121,40.9737,1.31401,0.5384,2751.32,114212946.4357
04/06/2018,ProShares VIX Short-Term Futures ETF,VIXY,40.9737,38.6282,6.07199,2.3455,2751.32,112731637.3629
04/05/2018,ProShares VIX Short-Term Futures ETF,VIXY,38.6282,40.0897,-3.64557,-1.4615,2751.32,106278423.3394
04/04/2018,ProShares VIX Short-Term Futures ETF,VIXY,40.0897,41.0577,-2.35766,-0.968,2751.32,110299473.1349
04/03/2018,ProShares VIX Short-Term Futures ETF,VIXY,41.0577,42.48,-3.34816,-1.4223,2751.32,112962747.9909
04/02/2018,ProShares VIX Short-Term Futures ETF,VIXY,42.48,39.7646,6.82869,2.7154,2751.32,116875946.16
03/29/2018,ProShares VIX Short-Term Futures ETF,VIXY,39.7646,41.9172,-5.13536,-2.1526,2826.32,112387364.9782
03/28/2018,ProShares VIX Short-Term Futures ETF,VIXY,41.9172,40.8371,2.64490,1.0801,2826.32,118471294.9524
03/27/2018,ProShares VIX Short-Term Futures ETF,VIXY,40.8371,38.7024,5.51568,2.1347,2901.32,118481372.4607
03/26/2018,ProShares VIX Short-Term Futures ETF,VIXY,38.7024,40.7928,-5.12443,-2.0904,2801.32,108417691.0608
03/23/2018,ProShares VIX Short-Term Futures ETF,VIXY,40.7928,38.7171,5.36120,2.0757,2801.32,114273564.1176
03/22/2018,ProShares VIX Short-Term Futures ETF,VIXY,38.7171,34.7106,11.54258,4.0065,2801.32,108458870.4207
03/21/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.7106,34.8111,-0.28870,-0.1005,2676.32,92896568.8602
03/20/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.8111,34.9868,-0.50219,-0.1757,2676.32,93165538.7187
03/19/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.9868,32.8417,6.53164,2.1451,2651.32,92761097.6156
03/16/2018,ProShares VIX Short-Term Futures ETF,VIXY,32.8417,33.4031,-1.68068,-0.5614,2651.32,87073757.5189
03/15/2018,ProShares VIX Short-Term Futures ETF,VIXY,33.4031,34.5182,-3.23047,-1.1151,2651.32,88562206.8827
03/14/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.5182,33.7181,2.37291,0.8001,2651.32,91518690.4694
03/13/2018,ProShares VIX Short-Term Futures ETF,VIXY,33.7181,32.895,2.50220,0.8231,2651.32,89397371.7377
03/12/2018,ProShares VIX Short-Term Futures ETF,VIXY,32.895,32.1645,2.27114,0.7305,2651.32,87215072.715
03/09/2018,ProShares VIX Short-Term Futures ETF,VIXY,32.1645,34.5342,-6.86189,-2.3697,2651.32,85278285.6465
03/08/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.5342,35.6474,-3.12281,-1.1132,2651.32,91561111.5414
03/07/2018,ProShares VIX Short-Term Futures ETF,VIXY,35.6474,36.2563,-1.67943,-0.6089,2651.32,94512557.6258
03/06/2018,ProShares VIX Short-Term Futures ETF,VIXY,36.2563,36.0487,0.57589,0.2076,2651.32,96126944.5471
03/05/2018,ProShares VIX Short-Term Futures ETF,VIXY,36.0487,37.2475,-3.21847,-1.1988,2651.32,95576531.1379
03/02/2018,ProShares VIX Short-Term Futures ETF,VIXY,37.2475,38.64,-3.60378,-1.3925,2651.32,98754929.9575
03/01/2018,ProShares VIX Short-Term Futures ETF,VIXY,38.64,36.3537,6.28904,2.2863,2526.32,97616888.88
02/28/2018,ProShares VIX Short-Term Futures ETF,VIXY,36.3537,34.5314,5.27723,1.8223,2926.32,106382450.3229
02/27/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.5314,32.0852,7.62408,2.4462,2926.32,101049822.8538
02/26/2018,ProShares VIX Short-Term Futures ETF,VIXY,32.0852,33.3543,-3.80491,-1.2691,2926.32,93891466.2084
02/23/2018,ProShares VIX Short-Term Futures ETF,VIXY,33.3543,35.6538,-6.44952,-2.2995,2926.32,97605255.1131
02/22/2018,ProShares VIX Short-Term Futures ETF,VIXY,35.6538,36.6308,-2.66715,-0.977,2926.32,104334321.0546
02/21/2018,ProShares VIX Short-Term Futures ETF,VIXY,36.6308,36.2186,1.13809,0.4122,2926.32,107193332.7636
02/20/2018,ProShares VIX Short-Term Futures ETF,VIXY,36.2186,35.0705,3.27369,1.1481,2926.32,105987104.8962
02/16/2018,ProShares VIX Short-Term Futures ETF,VIXY,35.0705,34.6092,1.33288,0.4613,3001.32,105257687.8485
02/15/2018,ProShares VIX Short-Term Futures ETF,VIXY,34.6092,35.3077,-1.97832,-0.6985,3001.32,103873180.3164
02/14/2018,ProShares VIX Short-Term Futures ETF,VIXY,35.3077,39.1646,-9.84792,-3.8569,3001.32,105969600.2409
02/13/2018,ProShares VIX Short-Term Futures ETF,VIXY,39.1646,39.2256,-0.15551,-0.061,3001.32,117545379.7782
